
VALID | LP194544341SG : Product Delivered (Country code: ID)  : China : Indonesia : 2021-03-27 10:22:00
VALID | LP190986471SG(EX225574221SG) : Final delivery,Delivered to: /ADDRESSEE  : China : Thailand : 2021-03-01 12:32:00
VALID | LP190881737SG : Final delivery,Delivered to: /STAFF  : China : Thailand : 2021-01-30 11:30:00
VALID | LP196267133SG : Delivered  : China : South korea : 2021-04-06 10:28:00
VALID | LP192943757SG : Send item out for physical delivery  : China : Indonesia : 2021-03-17 07:58:00
VALID | LP194893245SG : Product Delivered (Country code: JP)  : China : Japan : 2021-03-25 11:28:00
VALID | LP196408689SG : Delivered  : China : Vietnam : 2021-04-06 10:23:00
VALID | LP197555462SG : Inbound in sorting center  : China : Malaysia : 2021-04-08 16:42:06
VALID | LP194989535SG : Shipment cancelled  : China : Indonesia : 2021-03-10 11:11:00
VALID | LP192378023SG : -Send item out for physical delivery (Country: ID)  : China : Indonesia : 2021-03-09 14:50:00
VALID | LP190850540SG : [TOKYO,168-8799]Final delivery  : China : Japan : 2021-02-03 11:36:00
VALID | LP195394612SG : Shipment cancelled  : China : Thailand : 2021-03-24 23:50:21
VALID | LP194603345SG : Final delivery,Delivered to: SAKCHAI/ADDRESSEE  : China : Thailand : 2021-03-19 11:27:00
VALID | LP197107115SG : Hand over to airline.  : China : China : 2021-04-06 23:30:59
VALID | LP190496654SG : Delivered  : China : Indonesia : 2021-02-16 16:27:00
VALID | LP191701670SG : Shipment cancelled  : China : Thailand : 2021-02-09 10:16:35
VALID | LP194391985SG : -Send item out for physical delivery (Country: ID)  : China : Indonesia : 2021-03-20 10:03:00
VALID | LP193549489SG : Unsuccessful delivery,Addressee not available at time of delivery/Will attempt delivery on next working day  : China : Kampuchea : 2021-03-09 09:28:00
VALID | LP192544366SG : Shipment cancelled  : China : Indonesia : 2021-02-26 13:04:37
VALID | LP190672291SG : Product Delivered (Country/Region code: HK)  : China : China : 2021-01-29 13:40:00
VALID | LP190609912SG : Delivered  : China : New Zealand : 2021-02-02 08:37:00
VALID | LP191252392SG : Final delivery,Delivered to: /AUNT  : China : Thailand : 2021-02-13 13:00:00
VALID | LP191095618SG : Final delivery,Delivered to: /ADDRESSEE  : China : Thailand : 2021-02-05 07:41:00
VALID | LP197106870SG : Held by Customs at Destination  : China : Japan : 2021-04-09 08:59:00
VALID | LP193824359SG : Product Delivered (Country code: MY)  : China : Malaysia : 2021-03-11 10:23:00
VALID | LP196821144SG : Arrival at Processing Center  : China : Indonesia : 2021-04-09 10:36:00
VALID | LP196408573SG : Delivered  : China : China : 2021-04-07 11:33:00
VALID | LP193008245SG : Delivered  : China : South korea : 2021-03-05 11:09:00
VALID | LP196645201SG : Shipment cancelled  : China : Indonesia : 2021-04-08 14:25:02
VALID | LP197053797SG : -Despatched to OverSeas Postal Admin (From SG/SIN to HK/HKG)  : China : China : 2021-04-05 12:00:16
VALID | LP194421197SG : Delivered  : China : China : 2021-03-15 10:18:00
VALID | LP197433000SG : Information Received  : China : China : 2021-04-09 11:51:00
VALID | LP194364092SG : Delivered  : China : Kampuchea : 2021-04-01 16:06:00
VALID | LP194053342SG : Delivered  : China : New Zealand : 2021-03-25 09:38:00
VALID | LP190795171SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-02-05 12:09:00
VALID | LP196154936SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-04-07 15:04:00
VALID | LP196077871SG : -Arrival at Destination Postal Admin (From SG/SIN to ID)  : China : Indonesia : 2021-04-05 10:16:00
VALID | LP196519733SG : Arrival at Processing Center  : China : Indonesia : 2021-04-06 14:05:00
VALID | LP194316741SG : [SAITAMA,350-0299]Final delivery  : China : Japan : 2021-03-21 18:51:00
VALID | LP194142351SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-03-17 11:06:00
VALID | LP196872129SG : Hand over to airline.  : China : Japan : 2021-04-08 23:30:59
VALID | LP193504876SG : Final delivery,Delivered to: RAVEEPAT/ADDRESSEE  : China : Thailand : 2021-03-04 11:21:00
VALID | LP190979688SG : -Send item out for physical delivery (Country: ID)  : China : Indonesia : 2021-02-15 09:00:00
VALID | LP190362480SG : Item delivered   : China : Indonesia : 2021-02-08 13:43:00
VALID | LP191876557SG : Final delivery,Delivered to: /SECURITY GUARD  : China : Thailand : 2021-02-11 12:13:00
VALID | LP193873200SG : [MIYAZAKI,883-1199]Final delivery  : China : Japan : 2021-03-15 10:23:00
VALID | LP193719744SG : [FUKUI,919-0599]Final delivery  : China : Japan : 2021-03-14 15:20:00
VALID | LP196344095SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-04-08 10:48:00
VALID | LP193700235SG : Shipment cancelled  : China : Japan : 2021-03-08 15:03:49
VALID | LP197201819SG : -Despatched to OverSeas Postal Admin (From SG/SIN to ID/JKT)  : China : Indonesia : 2021-04-08 13:10:59
VALID | LP196038127SG : Delivered  : China : China : 2021-04-01 10:33:00
VALID | LP196713343SG : Arrival at Processing Center  : China : Indonesia : 2021-04-08 14:05:00
VALID | LP193748825SG : [IBARAKI,300-1299]Final delivery  : China : Japan : 2021-03-09 10:05:00
VALID | LP195901773SG : Product Delivered (Country code: VN)  : China : Vietnam : 2021-04-06 10:43:00
VALID | LP196579618SG : Arrival at Processing Center  : China : South korea : 2021-04-08 11:04:00
VALID | LP191429086SG : Delivered  : China : New Zealand : 2021-02-16 11:00:00
VALID | LP190651813SG : Product Delivered (Country code: KR)  : China : South korea : 2021-02-03 12:48:00
VALID | LP194488928SG : Delivered  : China : Kampuchea : 2021-03-26 11:24:00
VALID | LP191180418SG : Shipment cancelled  : China : Thailand : 2021-02-03 09:02:37
VALID | LP196115994SG : Send item out for physical delivery  : China : Indonesia : 2021-04-07 10:40:00
VALID | LP197200725SG : -Despatched to OverSeas Postal Admin (From SG/SIN to ID/JKT)  : China : Indonesia : 2021-04-08 08:27:10
VALID | LP190158095SG : Shipment cancelled  : China : Indonesia : 2021-01-22 20:45:47
VALID | LP195557267SG : Final delivery,Delivered to: /GUARD  : China : Thailand : 2021-03-25 10:29:00
VALID | LP190443501SG : Delivered  : China : Indonesia : 2021-02-05 13:17:00
VALID | LP191862782SG : Delivered  : China : Japan : 2021-02-12 15:33:00
VALID | LP193682412SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-03-22 09:27:00
VALID | LP192096169SG : [高知県,781-0399]お届け済み  : China : Japan : 2021-02-17 14:08:00
VALID | LP196847464SG : Arrive at destination country  : China : Indonesia : 2021-04-09 11:05:00
VALID | LP193000480SG : Final delivery,Delivered to: /EMPLOYEE  : China : Thailand : 2021-03-02 12:52:00
VALID | LP192512669SG : Delivered (713156: BCP Quận 2B - Hồ Chí Minh )  : China : Vietnam : 2021-03-08 09:21:00
VALID | LP192956968SG : Delivered  : China : South korea : 2021-03-05 10:07:00
VALID | LP191298068SG : Product Delivered (Country code: MY)  : China : Malaysia : 2021-02-09 14:31:00
VALID | LP190831214SG : Product Delivered (Country code: MY)  : China : Malaysia : 2021-02-02 13:11:00
VALID | LP195930001SG : Delivered  : China : South korea : 2021-03-31 14:28:00
VALID | LP194336091SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-04-05 12:32:00
VALID | LP193137148SG : Delivered  : China : Vietnam : 2021-04-01 09:35:00
VALID | LP197399303SG : Information Received  : China : Indonesia : 2021-04-09 10:50:00
VALID | LP196823817SG : -Despatched to OverSeas Postal Admin (From SG/SIN to JP/KWS)  : China : Japan : 2021-04-07 11:34:37
VALID | LP197422761SG : Outbound in sorting center  : China : China : 2021-04-09 11:05:01
VALID | LP193025504SG : Shipment cancelled  : China : Japan : 2021-03-02 10:50:12
VALID | LP193989596SG : Final delivery,Delivered to: /ADDRESSEE  : China : Thailand : 2021-03-12 13:01:00
VALID | LP194872815SG : Product Delivered (Country/Region code: HK)  : China : China : 2021-03-18 11:38:00
VALID | LP197235313SG : Hand over to airline.  : China : Malaysia : 2021-04-06 23:30:59
VALID | LP190859889SG : Delivered  : China : Malaysia : 2021-02-04 12:03:00
VALID | LP196426529SG : -Despatched to OverSeas Postal Admin (From SG/SIN to VN/SGN)  : China : Vietnam : 2021-04-02 02:41:25
VALID | LP192806230SG : Exception parcel handling in sorting center  : China : Thailand : 2021-02-27 14:21:26
VALID | LP190406778SG : Delivered  : China : South korea : 2021-02-03 14:11:00
VALID | LP197600918SG : Outbound in sorting center  : China : China : 2021-04-09 07:35:32
VALID | LP193998142SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-03-26 11:12:00
VALID | LP192933834SG : Shipment cancelled  : China : Malaysia : 2021-03-01 14:28:55
VALID | LP193223527SG : [KANAGAWA,252-0299]Final delivery  : China : Japan : 2021-03-08 12:33:00
VALID | LP193768025SG : Delivered  : China : Japan : 2021-03-17 14:47:00
VALID | LP195869432SG : Product Delivered (Country code: JP)  : China : Japan : 2021-04-08 19:50:00
VALID | LP194502956SG : [神奈川県,238-8799]お届け済み  : China : Japan : 2021-03-19 12:27:00
VALID | LP196808925SG : Arrival at Processing Center  : China : South korea : 2021-04-09 14:31:00
VALID | LP194567135SG : Delivered  : China : Malaysia : 2021-03-25 12:35:00
VALID | LP195923368SG : Arrival at delivery office  : China : Kampuchea : 2021-04-01 15:39:00
VALID | LP193135120SG : Delivered  : China : South korea : 2021-03-05 13:40:00
VALID | LP190270182SG : Item out for delivery   : China : Malaysia : 2021-01-25 09:14:39
VALID | LP197167882SG : -Despatched to OverSeas Postal Admin (From SG/SIN to JP/KWS)  : China : Japan : 2021-04-07 03:03:14
VALID | LP196326809SG : Attempted/Failed Delivery (Country code: KH)  : China : Kampuchea : 2021-04-07 15:54:00
VALID | LP190494741SG : Item delivered   : China : Indonesia : 2021-02-06 10:34:00
VALID | LP197642691SG : Outbound in sorting center  : China : Indonesia : 2021-04-09 10:50:44
VALID | LP195750424SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-04-08 14:33:00
VALID | LP196666921SG : Held by Customs at Destination  : China : Japan : 2021-04-09 08:59:00
VALID | LP193029228SG : Shipment cancelled  : China : Indonesia : 2021-03-02 10:40:55
VALID | LP195964420SG : Arrival at Processing Center  : China : Indonesia : 2021-03-30 11:02:00
VALID | LP195251698SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-04-01 09:27:00
VALID | LP192759512SG : Delivered  : China : Malaysia : 2021-03-04 14:24:00
VALID | LP192665832SG : Delivered  : China : China : 2021-03-02 09:36:00
VALID | LP197179038SG : Hand over to airline.  : China : Malaysia : 2021-04-07 23:30:59
VALID | LP191934921SG : [GUMMA,370-8799]Final delivery  : China : Japan : 2021-02-16 11:53:00
VALID | LP193531443SG : Send item out for physical delivery  : China : Indonesia : 2021-03-15 09:05:00
VALID | LP194755155SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-03-23 13:18:00
VALID | LP195246605SG : Product Delivered (Country/Region code: HK)  : China : China : 2021-03-23 10:37:00
VALID | LP191759034SG : Delivered  : China : China : 2021-02-11 11:26:00
VALID | LP192476025SG : -Hold item at point of delivery (Country: ID)  : China : Indonesia : 2021-03-15 11:26:00
VALID | LP195547083SG : Product Delivered (Country code: MY)  : China : Malaysia : 2021-04-01 10:33:00
VALID | LP191204131SG : Delivered  : China : China : 2021-02-11 11:52:00
VALID | LP192387246SG : Final delivery,Delivered to: 368/12/ADDRESSEE  : China : Thailand : 2021-02-27 13:31:00
VALID | LP192970240SG : Shipment cancelled  : China : China : 2021-03-01 17:11:40
VALID | LP192160732SG : Shipment cancelled  : China : Thailand : 2021-02-19 12:53:36
VALID | LP191088532SG : [OSAKA,572-8799]Final delivery  : China : Japan : 2021-02-04 13:49:00
VALID | LP195469222SG : Shipment cancelled  : China : Indonesia : 2021-03-20 12:33:48
VALID | LP192655530SG : Product Delivered (Country code: MY)  : China : Malaysia : 2021-03-01 12:56:00
VALID | LP196548244SG : Arrive at destination country  : China : Vietnam : 2021-04-08 09:59:00
VALID | LP196471925SG : Product Delivered (Country code: JP)  : China : Japan : 2021-04-08 14:42:00
VALID | LP194367448SG : Shipment cancelled  : China : Indonesia : 2021-03-12 22:24:35
VALID | LP190873090SG : Shipment cancelled  : China : Indonesia : 2021-02-01 10:57:51
VALID | LP194604748SG : Final delivery,Delivered to: /ADDRESSEE  : China : Thailand : 2021-03-19 09:05:00
VALID | LP195243780SG : Final delivery,Delivered to: SA/HOUSEMAID  : China : Thailand : 2021-03-25 11:36:00
VALID | LP194545554SG : Send item out for physical delivery  : China : Indonesia : 2021-04-05 10:00:00
VALID | LP190269051SG : Shipment cancelled  : China : Indonesia : 2021-01-26 08:32:25
VALID | LP192469696SG : Delivered  : China : Indonesia : 2021-03-02 11:38:00
VALID | LP190026664SG : Send item out for physical delivery  : China : Indonesia : 2021-01-29 16:30:00
VALID | LP194171123SG : Final delivery,Delivered to: HYYUK  : China : Kampuchea : 2021-03-18 08:14:00
VALID | LP192933794SG : Product Delivered (Country code: KR)  : China : South korea : 2021-03-05 13:43:00
VALID | LP193502521SG : Delivered  : China : Indonesia : 2021-03-18 12:08:00
VALID | LP192411577SG : [福島県,976-8799]お届け済み  : China : Japan : 2021-02-24 11:11:00
VALID | LP192037320SG : [SAITAMA,330-9799]Final delivery  : China : Japan : 2021-02-20 11:43:00
VALID | LP193930352SG : Delivered  : China : Indonesia : 2021-03-26 19:47:00
VALID | LP197170087SG : Hand over to airline.  : China : Kampuchea : 2021-04-07 23:30:59
VALID | LP194907505SG : Delivered  : China : Malaysia : 2021-03-29 12:59:00
VALID | LP192854703SG : Shipment cancelled  : China : Kampuchea : 2021-02-26 21:59:34
VALID | LP193322975SG : Final delivery,Delivered to: /REPRESENTATIVE  : China : Thailand : 2021-03-09 15:49:00
